City;Edition;Sport;Discipline;NOC;Gender;Event;Event_gender;Medal
Sydney;2000;Gymnastics;Artistic G.;FRA;Men;horizontal bar;M;Silver
Sydney;2000;Gymnastics;Artistic G.;UKR;Men;individual all-round;M;Bronze
Sydney;2000;Gymnastics;Artistic G.;RUS;Men;individual all-round;M;Gold
Sydney;2000;Gymnastics;Artistic G.;CHN;Men;individual all-round;M;Silver
Sydney;2000;Gymnastics;Artistic G.;CHN;Women;individual all-round;W;Bronze
Sydney;2000;Gymnastics;Artistic G.;ROU;Women;individual all-round;W;Gold
Sydney;2000;Gymnastics;Artistic G.;ROU;Women;individual all-round;W;Silver
Sydney;2000;Gymnastics;Artistic G.;RUS;Men;parallel bars;M;Bronze
Sydney;2000;Gymnastics;Artistic G.;CHN;Men;parallel bars;M;Gold
Sydney;2000;Gymnastics;Artistic G.;KOR;Men;parallel bars;M;Silver
Sydney;2000;Gymnastics;Artistic G.;RUS;Men;pommel horse;M;Bronze
Sydney;2000;Gymnastics;Artistic G.;ROU;Men;pommel horse;M;Gold
Sydney;2000;Gymnastics;Artistic G.;FRA;Men;pommel horse;M;Silver
Sydney;2000;Gymnastics;Artistic G.;BUL;Men;rings;M;Bronze
Sydney;2000;Gymnastics;Artistic G.;HUN;Men;rings;M;Gold
Sydney;2000;Gymnastics;Artistic G.;GRE;Men;rings;M;Silver
Sydney;2000;Gymnastics;Artistic G.;RUS;Men;team competition;M;Bronze
Sydney;2000;Gymnastics;Artistic G.;RUS;Men;team competition;M;Bronze
Sydney;2000;Gymnastics;Artistic G.;RUS;Men;team competition;M;Bronze
Sydney;2000;Gymnastics;Artistic G.;RUS;Men;team competition;M;Bronze
Sydney;2000;Gymnastics;Artistic G.;RUS;Men;team competition;M;Bronze
Sydney;2000;Gymnastics;Artistic G.;RUS;Men;team competition;M;Bronze
Sydney;2000;Gymnastics;Artistic G.;CHN;Men;team competition;M;Gold
Sydney;2000;Gymnastics;Artistic G.;CHN;Men;team competition;M;Gold
Sydney;2000;Gymnastics;Artistic G.;CHN;Men;team competition;M;Gold
Sydney;2000;Gymnastics;Artistic G.;CHN;Men;team competition;M;Gold
Sydney;2000;Gymnastics;Artistic G.;CHN;Men;team competition;M;Gold
Sydney;2000;Gymnastics;Artistic G.;CHN;Men;team competition;M;Gold
Sydney;2000;Gymnastics;Artistic G.;UKR;Men;team competition;M;Silver
Sydney;2000;Gymnastics;Artistic G.;UKR;Men;team competition;M;Silver
Sydney;2000;Gymnastics;Artistic G.;UKR;Men;team competition;M;Silver
Sydney;2000;Gymnastics;Artistic G.;UKR;Men;team competition;M;Silver
Sydney;2000;Gymnastics;Artistic G.;UKR;Men;team competition;M;Silver
Sydney;2000;Gymnastics;Artistic G.;UKR;Men;team competition;M;Silver
Sydney;2000;Gymnastics;Artistic G.;USA;Women;team competition;W;Bronze
Sydney;2000;Gymnastics;Artistic G.;USA;Women;team competition;W;Bronze
Sydney;2000;Gymnastics;Artistic G.;USA;Women;team competition;W;Bronze
Sydney;2000;Gymnastics;Artistic G.;USA;Women;team competition;W;Bronze
Sydney;2000;Gymnastics;Artistic G.;USA;Women;team competition;W;Bronze
Sydney;2000;Gymnastics;Artistic G.;USA;Women;team competition;W;Bronze
Sydney;2000;Gymnastics;Artistic G.;ROU;Women;team competition;W;Gold
Sydney;2000;Gymnastics;Artistic G.;ROU;Women;team competition;W;Gold
Sydney;2000;Gymnastics;Artistic G.;ROU;Women;team competition;W;Gold
Sydney;2000;Gymnastics;Artistic G.;ROU;Women;team competition;W;Gold
Sydney;2000;Gymnastics;Artistic G.;ROU;Women;team competition;W;Gold
Sydney;2000;Gymnastics;Artistic G.;ROU;Women;team competition;W;Gold
Sydney;2000;Gymnastics;Artistic G.;RUS;Women;team competition;W;Silver
Sydney;2000;Gymnastics;Artistic G.;RUS;Women;team competition;W;Silver
Sydney;2000;Gymnastics;Artistic G.;RUS;Women;team competition;W;Silver
Sydney;2000;Gymnastics;Artistic G.;RUS;Women;team competition;W;Silver
Sydney;2000;Gymnastics;Artistic G.;RUS;Women;team competition;W;Silver
Sydney;2000;Gymnastics;Artistic G.;RUS;Women;team competition;W;Silver
Sydney;2000;Gymnastics;Artistic G.;CHN;Women;uneven bars;W;Bronze
Sydney;2000;Gymnastics;Artistic G.;RUS;Women;uneven bars;W;Gold
Sydney;2000;Gymnastics;Artistic G.;CHN;Women;uneven bars;W;Silver
Sydney;2000;Gymnastics;Artistic G.;POL;Men;vault;M;Bronze
Sydney;2000;Gymnastics;Artistic G.;ESP;Men;vault;M;Gold
Sydney;2000;Gymnastics;Artistic G.;RUS;Men;vault;M;Silver
Sydney;2000;Gymnastics;Artistic G.;RUS;Women;vault;W;Bronze
Sydney;2000;Gymnastics;Artistic G.;RUS;Women;vault;W;Gold
Sydney;2000;Gymnastics;Artistic G.;ROU;Women;vault;W;Silver
Sydney;2000;Gymnastics;Rhythmic G.;GRE;Women;group competition;W;Bronze
Sydney;2000;Gymnastics;Rhythmic G.;GRE;Women;group competition;W;Bronze
Sydney;2000;Gymnastics;Rhythmic G.;GRE;Women;group competition;W;Bronze
Sydney;2000;Gymnastics;Rhythmic G.;GRE;Women;group competition;W;Bronze
Sydney;2000;Gymnastics;Rhythmic G.;GRE;Women;group competition;W;Bronze
Sydney;2000;Gymnastics;Rhythmic G.;GRE;Women;group competition;W;Bronze
Sydney;2000;Gymnastics;Rhythmic G.;RUS;Women;group competition;W;Gold
Sydney;2000;Gymnastics;Rhythmic G.;RUS;Women;group competition;W;Gold
Sydney;2000;Gymnastics;Rhythmic G.;RUS;Women;group competition;W;Gold
Sydney;2000;Gymnastics;Rhythmic G.;RUS;Women;group competition;W;Gold
Sydney;2000;Gymnastics;Rhythmic G.;RUS;Women;group competition;W;Gold
Sydney;2000;Gymnastics;Rhythmic G.;RUS;Women;group competition;W;Gold
Sydney;2000;Gymnastics;Rhythmic G.;BLR;Women;group competition;W;Silver
Sydney;2000;Gymnastics;Rhythmic G.;BLR;Women;group competition;W;Silver
Sydney;2000;Gymnastics;Rhythmic G.;BLR;Women;group competition;W;Silver
Sydney;2000;Gymnastics;Rhythmic G.;BLR;Women;group competition;W;Silver
Sydney;2000;Gymnastics;Rhythmic G.;BLR;Women;group competition;W;Silver
Sydney;2000;Gymnastics;Rhythmic G.;BLR;Women;group competition;W;Silver
Sydney;2000;Gymnastics;Rhythmic G.;RUS;Women;individual all-round;W;Bronze
Sydney;2000;Gymnastics;Rhythmic G.;RUS;Women;individual all-round;W;Gold
Sydney;2000;Gymnastics;Rhythmic G.;BLR;Women;individual all-round;W;Silver
Sydney;2000;Gymnastics;Trampoline;CAN;Men;individual;M;Bronze
Sydney;2000;Gymnastics;Trampoline;RUS;Men;individual;M;Gold
Sydney;2000;Gymnastics;Trampoline;AUS;Men;individual;M;Silver
Sydney;2000;Gymnastics;Trampoline;CAN;Women;individual;W;Bronze
Sydney;2000;Gymnastics;Trampoline;RUS;Women;individual;W;Gold
Sydney;2000;Gymnastics;Trampoline;UKR;Women;individual;W;Silver
Sydney;2000;Handball;Handball;ESP;Men;handball;M;Bronze
Sydney;2000;Handball;Handball;ESP;Men;handball;M;Bronze
Sydney;2000;Handball;Handball;ESP;Men;handball;M;Bronze
Sydney;2000;Handball;Handball;ESP;Men;handball;M;Bronze
Sydney;2000;Handball;Handball;ESP;Men;handball;M;Bronze
Sydney;2000;Handball;Handball;ESP;Men;handball;M;Bronze
Sydney;2000;Handball;Handball;ESP;Men;handball;M;Bronze
Sydney;2000;Handball;Handball;ESP;Men;handball;M;Bronze
Sydney;2000;Handball;Handball;ESP;Men;handball;M;Bronze
Sydney;2000;Handball;Handball;ESP;Men;handball;M;Bronze
Sydney;2000;Handball;Handball;ESP;Men;handball;M;Bronze
Sydney;2000;Handball;Handball;ESP;Men;handball;M;Bronze
Sydney;2000;Handball;Handball;ESP;Men;handball;M;Bronze
Sydney;2000;Handball;Handball;ESP;Men;handball;M;Bronze
Sydney;2000;Handball;Handball;ESP;Men;handball;M;Bronze
Sydney;2000;Handball;Handball;RUS;Men;handball;M;Gold
Sydney;2000;Handball;Handball;RUS;Men;handball;M;Gold
Sydney;2000;Handball;Handball;RUS;Men;handball;M;Gold
Sydney;2000;Handball;Handball;RUS;Men;handball;M;Gold
Sydney;2000;Handball;Handball;RUS;Men;handball;M;Gold
Sydney;2000;Handball;Handball;RUS;Men;handball;M;Gold
Sydney;2000;Handball;Handball;RUS;Men;handball;M;Gold
Sydney;2000;Handball;Handball;RUS;Men;handball;M;Gold
Sydney;2000;Handball;Handball;RUS;Men;handball;M;Gold
Sydney;2000;Handball;Handball;RUS;Men;handball;M;Gold
Sydney;2000;Handball;Handball;RUS;Men;handball;M;Gold
Sydney;2000;Handball;Handball;RUS;Men;handball;M;Gold
Sydney;2000;Handball;Handball;RUS;Men;handball;M;Gold
Sydney;2000;Handball;Handball;RUS;Men;handball;M;Gold
Sydney;2000;Handball;Handball;RUS;Men;handball;M;Gold
Sydney;2000;Handball;Handball;SWE;Men;handball;M;Silver
Sydney;2000;Handball;Handball;SWE;Men;handball;M;Silver
Sydney;2000;Handball;Handball;SWE;Men;handball;M;Silver
Sydney;2000;Handball;Handball;SWE;Men;handball;M;Silver
Sydney;2000;Handball;Handball;SWE;Men;handball;M;Silver
Sydney;2000;Handball;Handball;SWE;Men;handball;M;Silver
Sydney;2000;Handball;Handball;SWE;Men;handball;M;Silver
Sydney;2000;Handball;Handball;SWE;Men;handball;M;Silver
Sydney;2000;Handball;Handball;SWE;Men;handball;M;Silver
Sydney;2000;Handball;Handball;SWE;Men;handball;M;Silver
Sydney;2000;Handball;Handball;SWE;Men;handball;M;Silver
Sydney;2000;Handball;Handball;SWE;Men;handball;M;Silver
Sydney;2000;Handball;Handball;SWE;Men;handball;M;Silver
Sydney;2000;Handball;Handball;SWE;Men;handball;M;Silver
Sydney;2000;Handball;Handball;SWE;Men;handball;M;Silver
Sydney;2000;Handball;Handball;NOR;Women;handball;W;Bronze
Sydney;2000;Handball;Handball;NOR;Women;handball;W;Bronze
Sydney;2000;Handball;Handball;NOR;Women;handball;W;Bronze
Sydney;2000;Handball;Handball;NOR;Women;handball;W;Bronze
Sydney;2000;Handball;Handball;NOR;Women;handball;W;Bronze
Sydney;2000;Handball;Handball;NOR;Women;handball;W;Bronze
Sydney;2000;Handball;Handball;NOR;Women;handball;W;Bronze
Sydney;2000;Handball;Handball;NOR;Women;handball;W;Bronze
Sydney;2000;Handball;Handball;NOR;Women;handball;W;Bronze
Sydney;2000;Handball;Handball;NOR;Women;handball;W;Bronze
Sydney;2000;Handball;Handball;NOR;Women;handball;W;Bronze
Sydney;2000;Handball;Handball;NOR;Women;handball;W;Bronze
Sydney;2000;Handball;Handball;NOR;Women;handball;W;Bronze
Sydney;2000;Handball;Handball;NOR;Women;handball;W;Bronze
Sydney;2000;Handball;Handball;NOR;Women;handball;W;Bronze
Sydney;2000;Handball;Handball;DEN;Women;handball;W;Gold
Sydney;2000;Handball;Handball;DEN;Women;handball;W;Gold
Sydney;2000;Handball;Handball;DEN;Women;handball;W;Gold
Sydney;2000;Handball;Handball;DEN;Women;handball;W;Gold
Sydney;2000;Handball;Handball;DEN;Women;handball;W;Gold
Sydney;2000;Handball;Handball;DEN;Women;handball;W;Gold
Sydney;2000;Handball;Handball;DEN;Women;handball;W;Gold
Sydney;2000;Handball;Handball;DEN;Women;handball;W;Gold
Sydney;2000;Handball;Handball;DEN;Women;handball;W;Gold
Sydney;2000;Handball;Handball;DEN;Women;handball;W;Gold
Sydney;2000;Handball;Handball;DEN;Women;handball;W;Gold
Sydney;2000;Handball;Handball;DEN;Women;handball;W;Gold
Sydney;2000;Handball;Handball;DEN;Women;handball;W;Gold
Sydney;2000;Handball;Handball;DEN;Women;handball;W;Gold
Sydney;2000;Handball;Handball;DEN;Women;handball;W;Gold
Sydney;2000;Handball;Handball;HUN;Women;handball;W;Silver
Sydney;2000;Handball;Handball;HUN;Women;handball;W;Silver
Sydney;2000;Handball;Handball;HUN;Women;handball;W;Silver
Sydney;2000;Handball;Handball;HUN;Women;handball;W;Silver
Sydney;2000;Handball;Handball;HUN;Women;handball;W;Silver
Sydney;2000;Handball;Handball;HUN;Women;handball;W;Silver
Sydney;2000;Handball;Handball;HUN;Women;handball;W;Silver
Sydney;2000;Handball;Handball;HUN;Women;handball;W;Silver
Sydney;2000;Handball;Handball;HUN;Women;handball;W;Silver
Sydney;2000;Handball;Handball;HUN;Women;handball;W;Silver
Sydney;2000;Handball;Handball;HUN;Women;handball;W;Silver
Sydney;2000;Handball;Handball;HUN;Women;handball;W;Silver
Sydney;2000;Handball;Handball;HUN;Women;handball;W;Silver
Sydney;2000;Handball;Handball;HUN;Women;handball;W;Silver
Sydney;2000;Handball;Handball;HUN;Women;handball;W;Silver
Sydney;2000;Hockey;Hockey;AUS;Men;hockey;M;Bronze
Sydney;2000;Hockey;Hockey;AUS;Men;hockey;M;Bronze
Sydney;2000;Hockey;Hockey;AUS;Men;hockey;M;Bronze
Sydney;2000;Hockey;Hockey;AUS;Men;hockey;M;Bronze
Sydney;2000;Hockey;Hockey;AUS;Men;hockey;M;Bronze
Sydney;2000;Hockey;Hockey;AUS;Men;hockey;M;Bronze
Sydney;2000;Hockey;Hockey;AUS;Men;hockey;M;Bronze
Sydney;2000;Hockey;Hockey;AUS;Men;hockey;M;Bronze
Sydney;2000;Hockey;Hockey;AUS;Men;hockey;M;Bronze
Sydney;2000;Hockey;Hockey;AUS;Men;hockey;M;Bronze
Sydney;2000;Hockey;Hockey;AUS;Men;hockey;M;Bronze
Sydney;2000;Hockey;Hockey;AUS;Men;hockey;M;Bronze
Sydney;2000;Hockey;Hockey;AUS;Men;hockey;M;Bronze
Sydney;2000;Hockey;Hockey;AUS;Men;hockey;M;Bronze
Sydney;2000;Hockey;Hockey;AUS;Men;hockey;M;Bronze
Sydney;2000;Hockey;Hockey;AUS;Men;hockey;M;Bronze
Sydney;2000;Hockey;Hockey;NED;Men;hockey;M;Gold
Sydney;2000;Hockey;Hockey;NED;Men;hockey;M;Gold
Sydney;2000;Hockey;Hockey;NED;Men;hockey;M;Gold
Sydney;2000;Hockey;Hockey;NED;Men;hockey;M;Gold
Sydney;2000;Hockey;Hockey;NED;Men;hockey;M;Gold
Sydney;2000;Hockey;Hockey;NED;Men;hockey;M;Gold
Sydney;2000;Hockey;Hockey;NED;Men;hockey;M;Gold
Sydney;2000;Hockey;Hockey;NED;Men;hockey;M;Gold
Sydney;2000;Hockey;Hockey;NED;Men;hockey;M;Gold
Sydney;2000;Hockey;Hockey;NED;Men;hockey;M;Gold
Sydney;2000;Hockey;Hockey;NED;Men;hockey;M;Gold
Sydney;2000;Hockey;Hockey;NED;Men;hockey;M;Gold
Sydney;2000;Hockey;Hockey;NED;Men;hockey;M;Gold
Sydney;2000;Hockey;Hockey;NED;Men;hockey;M;Gold
Sydney;2000;Hockey;Hockey;NED;Men;hockey;M;Gold
Sydney;2000;Hockey;Hockey;NED;Men;hockey;M;Gold
Sydney;2000;Hockey;Hockey;KOR;Men;hockey;M;Silver
Sydney;2000;Hockey;Hockey;KOR;Men;hockey;M;Silver
Sydney;2000;Hockey;Hockey;KOR;Men;hockey;M;Silver
Sydney;2000;Hockey;Hockey;KOR;Men;hockey;M;Silver
Sydney;2000;Hockey;Hockey;KOR;Men;hockey;M;Silver
Sydney;2000;Hockey;Hockey;KOR;Men;hockey;M;Silver
Sydney;2000;Hockey;Hockey;KOR;Men;hockey;M;Silver
Sydney;2000;Hockey;Hockey;KOR;Men;hockey;M;Silver
Sydney;2000;Hockey;Hockey;KOR;Men;hockey;M;Silver
Sydney;2000;Hockey;Hockey;KOR;Men;hockey;M;Silver
Sydney;2000;Hockey;Hockey;KOR;Men;hockey;M;Silver
Sydney;2000;Hockey;Hockey;KOR;Men;hockey;M;Silver
Sydney;2000;Hockey;Hockey;KOR;Men;hockey;M;Silver
Sydney;2000;Hockey;Hockey;KOR;Men;hockey;M;Silver
Sydney;2000;Hockey;Hockey;KOR;Men;hockey;M;Silver
Sydney;2000;Hockey;Hockey;KOR;Men;hockey;M;Silver
Sydney;2000;Hockey;Hockey;NED;Women;hockey;W;Bronze
Sydney;2000;Hockey;Hockey;NED;Women;hockey;W;Bronze
Sydney;2000;Hockey;Hockey;NED;Women;hockey;W;Bronze
Sydney;2000;Hockey;Hockey;NED;Women;hockey;W;Bronze
Sydney;2000;Hockey;Hockey;NED;Women;hockey;W;Bronze
Sydney;2000;Hockey;Hockey;NED;Women;hockey;W;Bronze
Sydney;2000;Hockey;Hockey;NED;Women;hockey;W;Bronze
Sydney;2000;Hockey;Hockey;NED;Women;hockey;W;Bronze
Sydney;2000;Hockey;Hockey;NED;Women;hockey;W;Bronze
Sydney;2000;Hockey;Hockey;NED;Women;hockey;W;Bronze
Sydney;2000;Hockey;Hockey;NED;Women;hockey;W;Bronze
Sydney;2000;Hockey;Hockey;NED;Women;hockey;W;Bronze
Sydney;2000;Hockey;Hockey;NED;Women;hockey;W;Bronze
Sydney;2000;Hockey;Hockey;NED;Women;hockey;W;Bronze
Sydney;2000;Hockey;Hockey;NED;Women;hockey;W;Bronze
Sydney;2000;Hockey;Hockey;NED;Women;hockey;W;Bronze
Sydney;2000;Hockey;Hockey;AUS;Women;hockey;W;Gold
Sydney;2000;Hockey;Hockey;AUS;Women;hockey;W;Gold
Sydney;2000;Hockey;Hockey;AUS;Women;hockey;W;Gold
Sydney;2000;Hockey;Hockey;AUS;Women;hockey;W;Gold
Sydney;2000;Hockey;Hockey;AUS;Women;hockey;W;Gold
Sydney;2000;Hockey;Hockey;AUS;Women;hockey;W;Gold
Sydney;2000;Hockey;Hockey;AUS;Women;hockey;W;Gold
Sydney;2000;Hockey;Hockey;AUS;Women;hockey;W;Gold
Sydney;2000;Hockey;Hockey;AUS;Women;hockey;W;Gold
Sydney;2000;Hockey;Hockey;AUS;Women;hockey;W;Gold
Sydney;2000;Hockey;Hockey;AUS;Women;hockey;W;Gold
Sydney;2000;Hockey;Hockey;AUS;Women;hockey;W;Gold
Sydney;2000;Hockey;Hockey;AUS;Women;hockey;W;Gold
Sydney;2000;Hockey;Hockey;AUS;Women;hockey;W;Gold
Sydney;2000;Hockey;Hockey;AUS;Women;hockey;W;Gold
Sydney;2000;Hockey;Hockey;AUS;Women;hockey;W;Gold
Sydney;2000;Hockey;Hockey;ARG;Women;hockey;W;Silver
Sydney;2000;Hockey;Hockey;ARG;Women;hockey;W;Silver
Sydney;2000;Hockey;Hockey;ARG;Women;hockey;W;Silver
Sydney;2000;Hockey;Hockey;ARG;Women;hockey;W;Silver
Sydney;2000;Hockey;Hockey;ARG;Women;hockey;W;Silver
Sydney;2000;Hockey;Hockey;ARG;Women;hockey;W;Silver
Sydney;2000;Hockey;Hockey;ARG;Women;hockey;W;Silver
Sydney;2000;Hockey;Hockey;ARG;Women;hockey;W;Silver
Sydney;2000;Hockey;Hockey;ARG;Women;hockey;W;Silver
Sydney;2000;Hockey;Hockey;ARG;Women;hockey;W;Silver
Sydney;2000;Hockey;Hockey;ARG;Women;hockey;W;Silver
Sydney;2000;Hockey;Hockey;ARG;Women;hockey;W;Silver
Sydney;2000;Hockey;Hockey;ARG;Women;hockey;W;Silver
Sydney;2000;Hockey;Hockey;ARG;Women;hockey;W;Silver
Sydney;2000;Hockey;Hockey;ARG;Women;hockey;W;Silver
Sydney;2000;Hockey;Hockey;ARG;Women;hockey;W;Silver
Sydney;2000;Judo;Judo;GER;Women;- 48kg (extra-lightweight);W;Bronze
Sydney;2000;Judo;Judo;BEL;Women;- 48kg (extra-lightweight);W;Bronze
Sydney;2000;Judo;Judo;JPN;Women;- 48kg (extra-lightweight);W;Gold
Sydney;2000;Judo;Judo;RUS;Women;- 48kg (extra-lightweight);W;Silver
Sydney;2000;Judo;Judo;CUB;Men;- 60 kg;M;Bronze
Sydney;2000;Judo;Judo;KGZ;Men;- 60 kg;M;Bronze
Sydney;2000;Judo;Judo;JPN;Men;- 60 kg;M;Gold
Sydney;2000;Judo;Judo;KOR;Men;- 60 kg;M;Silver
Sydney;2000;Judo;Judo;EST;Men;+ 100kg (heavyweight);M;Bronze
Sydney;2000;Judo;Judo;RUS;Men;+ 100kg (heavyweight);M;Bronze
Sydney;2000;Judo;Judo;FRA;Men;+ 100kg (heavyweight);M;Gold
Sydney;2000;Judo;Judo;JPN;Men;+ 100kg (heavyweight);M;Silver
Sydney;2000;Judo;Judo;KOR;Women;+ 78kg (heavyweight);W;Bronze
Sydney;2000;Judo;Judo;JPN;Women;+ 78kg (heavyweight);W;Bronze
Sydney;2000;Judo;Judo;CHN;Women;+ 78kg (heavyweight);W;Gold
Sydney;2000;Judo;Judo;CUB;Women;+ 78kg (heavyweight);W;Silver
Sydney;2000;Judo;Judo;PRK;Women;48 - 52kg (half-lightweight);W;Bronze
Sydney;2000;Judo;Judo;CHN;Women;48 - 52kg (half-lightweight);W;Bronze
Sydney;2000;Judo;Judo;CUB;Women;48 - 52kg (half-lightweight);W;Gold
Sydney;2000;Judo;Judo;JPN;Women;48 - 52kg (half-lightweight);W;Silver
Sydney;2000;Judo;Judo;JPN;Women;52 - 57kg (lightweight);W;Bronze
Sydney;2000;Judo;Judo;AUS;Women;52 - 57kg (lightweight);W;Bronze
Sydney;2000;Judo;Judo;ESP;Women;52 - 57kg (lightweight);W;Gold
Sydney;2000;Judo;Judo;CUB;Women;52 - 57kg (lightweight);W;Silver
Sydney;2000;Judo;Judo;KOR;Women;57 - 63kg (half-middleweight);W;Bronze
Sydney;2000;Judo;Judo;BEL;Women;57 - 63kg (half-middleweight);W;Bronze
Sydney;2000;Judo;Judo;FRA;Women;57 - 63kg (half-middleweight);W;Gold
Sydney;2000;Judo;Judo;CHN;Women;57 - 63kg (half-middleweight);W;Silver
Sydney;2000;Judo;Judo;ITA;Men;60 - 66kg (half-lightweight);M;Bronze
Sydney;2000;Judo;Judo;GEO;Men;60 - 66kg (half-lightweight);M;Bronze
Sydney;2000;Judo;Judo;TUR;Men;60 - 66kg (half-lightweight);M;Gold
Sydney;2000;Judo;Judo;FRA;Men;60 - 66kg (half-lightweight);M;Silver
Sydney;2000;Judo;Judo;KOR;Women;63 - 70kg (middleweight);W;Bronze
Sydney;2000;Judo;Judo;ITA;Women;63 - 70kg (middleweight);W;Bronze
Sydney;2000;Judo;Judo;CUB;Women;63 - 70kg (middleweight);W;Gold
Sydney;2000;Judo;Judo;GBR;Women;63 - 70kg (middleweight);W;Silver
Sydney;2000;Judo;Judo;BLR;Men;66 - 73kg (lightweight);M;Bronze
Sydney;2000;Judo;Judo;LAT;Men;66 - 73kg (lightweight);M;Bronze
Sydney;2000;Judo;Judo;ITA;Men;66 - 73kg (lightweight);M;Gold
Sydney;2000;Judo;Judo;BRA;Men;66 - 73kg (lightweight);M;Silver
Sydney;2000;Judo;Judo;ITA;Women;70 - 78kg (half-heavyweight);W;Bronze
Sydney;2000;Judo;Judo;ROU;Women;70 - 78kg (half-heavyweight);W;Bronze
Sydney;2000;Judo;Judo;CHN;Women;70 - 78kg (half-heavyweight);W;Gold
Sydney;2000;Judo;Judo;FRA;Women;70 - 78kg (half-heavyweight);W;Silver
Sydney;2000;Judo;Judo;EST;Men;73 - 81kg (half-middleweight);M;Bronze
Sydney;2000;Judo;Judo;POR;Men;73 - 81kg (half-middleweight);M;Bronze
Sydney;2000;Judo;Judo;JPN;Men;73 - 81kg (half-middleweight);M;Gold
Sydney;2000;Judo;Judo;KOR;Men;73 - 81kg (half-middleweight);M;Silver
Sydney;2000;Judo;Judo;FRA;Men;81 - 90kg (middleweight);M;Bronze
Sydney;2000;Judo;Judo;UKR;Men;81 - 90kg (middleweight);M;Bronze
Sydney;2000;Judo;Judo;NED;Men;81 - 90kg (middleweight);M;Gold
Sydney;2000;Judo;Judo;BRA;Men;81 - 90kg (middleweight);M;Silver
Sydney;2000;Judo;Judo;RUS;Men;90 - 100kg (half-heavyweight);M;Bronze
Sydney;2000;Judo;Judo;FRA;Men;90 - 100kg (half-heavyweight);M;Bronze
Sydney;2000;Judo;Judo;JPN;Men;90 - 100kg (half-heavyweight);M;Gold
Sydney;2000;Judo;Judo;CAN;Men;90 - 100kg (half-heavyweight);M;Silver
Sydney;2000;Modern Pentathlon;Modern Pentath.;BLR;Men;Individual competition;M;Bronze
Sydney;2000;Modern Pentathlon;Modern Pentath.;RUS;Men;Individual competition;M;Gold
Sydney;2000;Modern Pentathlon;Modern Pentath.;HUN;Men;Individual competition;M;Silver
Sydney;2000;Modern Pentathlon;Modern Pentath.;GBR;Women;Individual competition;W;Bronze
Sydney;2000;Modern Pentathlon;Modern Pentath.;GBR;Women;Individual competition;W;Gold
Sydney;2000;Modern Pentathlon;Modern Pentath.;USA;Women;Individual competition;W;Silver
Sydney;2000;Rowing;Rowing;AUS;Men;coxless pair (2-);M;Bronze
Sydney;2000;Rowing;Rowing;AUS;Men;coxless pair (2-);M;Bronze
Sydney;2000;Rowing;Rowing;FRA;Men;coxless pair (2-);M;Gold
Sydney;2000;Rowing;Rowing;FRA;Men;coxless pair (2-);M;Gold
Sydney;2000;Rowing;Rowing;USA;Men;coxless pair (2-);M;Silver
Sydney;2000;Rowing;Rowing;USA;Men;coxless pair (2-);M;Silver
Sydney;2000;Rowing;Rowing;ITA;Men;double sculls (2x);M;Bronze
Sydney;2000;Rowing;Rowing;ITA;Men;double sculls (2x);M;Bronze
Sydney;2000;Rowing;Rowing;SLO;Men;double sculls (2x);M;Gold
Sydney;2000;Rowing;Rowing;SLO;Men;double sculls (2x);M;Gold
Sydney;2000;Rowing;Rowing;NOR;Men;double sculls (2x);M;Silver
Sydney;2000;Rowing;Rowing;NOR;Men;double sculls (2x);M;Silver
Sydney;2000;Rowing;Rowing;LTU;Women;double sculls (2x);W;Bronze
Sydney;2000;Rowing;Rowing;LTU;Women;double sculls (2x);W;Bronze
Sydney;2000;Rowing;Rowing;GER;Women;double sculls (2x);W;Gold
Sydney;2000;Rowing;Rowing;GER;Women;double sculls (2x);W;Gold
